county_fips,state,county,total_hh,eligible_hh,enrolled_hh,gap_hh,gap_rate,lep_hh,lep_share,noncitizen_share,no_hs_share,high_income_share,poverty_share,gap_hh_rank,gap_rate_rank,gap_severity,gap_score,score_language,score_documentation,score_awareness,score_stigma,top_barrier,barrier_rank,barrier_scores,barrier_weight,priority_score,priority_rank,priority_tier
01127,01,127,24843,8246.0,3539,4707.0,0.5708222168324036,166,0.0066819627259187,0.0108497981074499,0.1712076993338828,0.4626655395886165,0.1363764440687517,514,1140,high,70.58,40.98,39.57,54.2,63.87,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 40.98, ""documentation"": 39.57, ""awareness"": 54.2, ""stigma"": 63.87}",0.8,56.46,1021,P3
01129,01,129,5678,1813.0,696,1117.0,0.6161059018201875,3,0.0005283550545966,0.0032089063523248,0.1131495623021046,0.5056357872490314,0.1831630855935188,1730,852,high,53.97,7.57,11.88,61.72,78.42,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 7.57, ""documentation"": 11.88, ""awareness"": 61.72, ""stigma"": 78.42}",0.8,43.18,2014,P4
01131,01,131,3693,1477.0,1339,138.0,0.0934326337169939,0,0.0,0.000386585483715,0.2213244842014139,0.3241267262388302,0.2266450040617384,3049,3162,low,7.36,0.0,2.76,86.37,6.51,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 0.0, ""documentation"": 2.76, ""awareness"": 86.37, ""stigma"": 6.51}",1.1,8.1,3178,P4
01133,01,133,9328,3143.0,1423,1720.0,0.5472478523703468,73,0.0078259005145797,0.0154418919490629,0.2123343885566889,0.4209905660377358,0.138614922813036,1257,1296,high,57.87,45.53,50.52,72.32,57.49,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 45.53, ""documentation"": 50.52, ""awareness"": 72.32, ""stigma"": 57.49}",1.1,63.66,633,P2
02013,02,013,998,216.5,129,87.5,0.4041570438799076,69,0.0691382765531062,0.2156003505696757,0.1611047180667434,0.5501002004008017,0.0591182364729458,3117,2327,moderate,21.84,92.63,99.84,88.03,39.38,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 92.63, ""documentation"": 99.84, ""awareness"": 88.03, ""stigma"": 39.38}",1.0,21.84,3067,P4
02016,02,016,977,91.5,49,42.5,0.4644808743169399,41,0.0419651995905834,0.2450753186558517,0.0951287936750828,0.7922210849539406,0.0317297850562947,3170,1947,moderate,24.03,87.59,99.97,69.18,56.97,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 87.59, ""documentation"": 99.97, ""awareness"": 69.18, ""stigma"": 56.97}",1.0,24.03,3035,P4
02020,02,020,107868,13935.5,9497,4438.5,0.3185031035843708,3245,0.0300830644862239,0.0381811954931175,0.0599184394399854,0.7253865836021804,0.0516742685504505,543,2745,low,57.51,82.05,78.41,8.48,55.89,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 82.05, ""documentation"": 78.41, ""awareness"": 8.48, ""stigma"": 55.89}",1.2,69.01,405,P2
02050,02,050,4661,1144.5,1974,0.0,0.0,162,0.0347564900236,0.0082219938335046,0.1807288085649739,0.5664020596438533,0.1038403776013731,3197,3197,low,0.39,85.03,31.82,79.68,36.67,language,"[""language"", ""awareness"", ""stigma"", ""documentation""]","{""language"": 85.03, ""documentation"": 31.82, ""awareness"": 79.68, ""stigma"": 36.67}",1.2,0.47,3197,P4
02060,02,060,283,38.5,15,23.5,0.6103896103896104,7,0.0247349823321554,0.0478359908883826,0.050287356321839,0.7208480565371025,0.0565371024734982,3184,879,high,31.11,77.48,84.47,52.25,68.52,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 77.48, ""documentation"": 84.47, ""awareness"": 52.25, ""stigma"": 68.52}",1.0,31.11,2829,P4
02063,02,063,2679,259.0,213,46.0,0.1776061776061776,28,0.0104516610675625,0.0185238368753589,0.0432009874511417,0.7390817469204927,0.0287420679357969,3165,3082,low,9.77,54.08,56.59,43.06,54.54,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 54.08, ""documentation"": 56.59, ""awareness"": 43.06, ""stigma"": 54.54}",1.0,9.77,3173,P4
02066,02,066,1146,277.0,156,121.0,0.4368231046931408,0,0.0,0.0072353389185072,0.0901683867463335,0.631762652705061,0.0811518324607329,3075,2141,moderate,24.12,0.0,28.58,66.53,63.77,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 0.0, ""documentation"": 28.58, ""awareness"": 66.53, ""stigma"": 63.77}",1.1,26.53,2988,P4
02068,02,068,533,101.5,15,86.5,0.8522167487684729,0,0.0,0.031542631838344,0.0661455201443175,0.6341463414634146,0.0581613508442776,3120,68,critical,44.19,0.0,73.01,57.32,78.94,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 0.0, ""documentation"": 73.01, ""awareness"": 57.32, ""stigma"": 78.94}",0.8,35.35,2603,P4
02070,02,070,1383,281.5,415,0.0,0.0,27,0.0195227765726681,0.0121338912133891,0.1264407963674467,0.5820679681851049,0.0730296456977585,3197,3197,low,0.39,71.86,43.32,78.33,39.49,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 71.86, ""documentation"": 43.32, ""awareness"": 78.33, ""stigma"": 39.49}",1.1,0.43,3201,P4
02090,02,090,36176,5059.0,2351,2708.0,0.5352836528958292,629,0.0173872180451127,0.0239861859661974,0.0511869557403565,0.6788478549314463,0.0564462627156125,836,1383,high,63.8,68.78,64.85,11.92,62.33,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 68.78, ""documentation"": 64.85, ""awareness"": 11.92, ""stigma"": 62.33}",1.2,76.56,153,P1
02100,02,100,899,260.5,24,236.5,0.9078694817658348,0,0.0,0.0356283100625902,0.0164452877925363,0.560622914349277,0.1034482758620689,2909,22,critical,50.25,0.0,76.5,46.8,88.67,stigma,"[""stigma"", ""documentation"", ""awareness"", ""language""]","{""language"": 0.0, ""documentation"": 76.5, ""awareness"": 46.8, ""stigma"": 88.67}",0.8,40.2,2249,P4
02105,02,105,922,265.0,135,130.0,0.490566037735849,8,0.0086767895878524,0.0142671854734111,0.0647727272727272,0.5216919739696312,0.1334056399132321,3061,1741,moderate,27.03,48.51,48.56,55.59,70.84,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 48.51, ""documentation"": 48.56, ""awareness"": 55.59, ""stigma"": 70.84}",0.8,21.62,3070,P4
02110,02,110,13138,1675.0,916,759.0,0.4531343283582089,399,0.0303699193180088,0.0243360755732115,0.0534981221067342,0.70954483178566,0.0579996955396559,2129,2023,moderate,39.62,82.25,65.48,24.19,60.51,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 82.25, ""documentation"": 65.48, ""awareness"": 24.19, ""stigma"": 60.51}",1.2,47.54,1673,P4
02122,02,122,23902,4907.5,2051,2856.5,0.5820682628629649,168,0.0070287005271525,0.0126497668900289,0.0569113351549985,0.6154715086603632,0.081081081081081,799,1054,high,66.72,42.48,44.71,17.32,74.24,stigma,"[""stigma"", ""documentation"", ""language"", ""awareness""]","{""language"": 42.48, ""documentation"": 44.71, ""awareness"": 17.32, ""stigma"": 74.24}",0.8,53.38,1232,P3
02130,02,130,5621,927.5,511,416.5,0.4490566037735849,89,0.0158334815869062,0.0253064167267483,0.0507761642463695,0.649706457925636,0.0547945205479452,2617,2054,moderate,31.84,66.26,66.59,36.46,55.39,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 66.26, ""documentation"": 66.59, ""awareness"": 36.46, ""stigma"": 55.39}",1.0,31.84,2790,P4
02150,02,150,4608,735.5,390,345.5,0.4697484704282801,312,0.0677083333333333,0.0976859760832427,0.0746215704824976,0.6356336805555556,0.0768229166666666,2727,1903,moderate,31.17,92.37,95.46,48.51,64.93,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 92.37, ""documentation"": 95.46, ""awareness"": 48.51, ""stigma"": 64.93}",1.0,31.17,2825,P4
02158,02,158,1891,628.5,962,0.0,0.0,18,0.0095187731359069,0.0045910353992992,0.1895343014521782,0.4003172924378635,0.1575885774722369,3197,3197,low,0.39,51.03,17.78,89.66,6.94,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 51.03, ""documentation"": 17.78, ""awareness"": 89.66, ""stigma"": 6.94}",1.1,0.43,3201,P4
02164,02,164,322,80.5,92,0.0,0.0,3,0.0093167701863354,0.0456802383316782,0.0889570552147239,0.5372670807453416,0.1024844720496894,3197,3197,low,0.39,50.38,83.36,68.41,30.61,documentation,"[""documentation"", ""awareness"", ""language"", ""stigma""]","{""language"": 50.38, ""documentation"": 83.36, ""awareness"": 68.41, ""stigma"": 30.61}",1.0,0.39,3209,P4
02170,02,170,39682,6480.5,4022,2458.5,0.3793688758583443,265,0.0066780908220351,0.0095232071704148,0.0570681917688266,0.678368025805151,0.0613880348772743,927,2475,low,54.59,40.91,35.76,13.13,56.62,stigma,"[""stigma"", ""language"", ""documentation"", ""awareness""]","{""language"": 40.91, ""documentation"": 35.76, ""awareness"": 13.13, ""stigma"": 56.62}",0.8,43.67,1969,P4
02180,02,180,2786,670.5,846,0.0,0.0,34,0.0122038765254845,0.0075566750629722,0.1139354606093383,0.5961952620244078,0.0786073223259152,3197,3197,low,0.39,58.47,29.85,70.31,42.16,awareness,"[""awareness"", ""language"", ""stigma"", ""documentation""]","{""language"": 58.47, ""documentation"": 29.85, ""awareness"": 70.31, ""stigma"": 42.16}",1.1,0.43,3201,P4
02185,02,185,2205,376.0,262,114.0,0.3031914893617021,149,0.0675736961451247,0.0302084289780552,0.0981922760887428,0.6802721088435374,0.0893424036281179,3082,2796,low,17.33,92.34,71.77,66.57,59.76,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 92.34, ""documentation"": 71.77, ""awareness"": 66.57, ""stigma"": 59.76}",1.2,20.8,3085,P4
02188,02,188,1817,340.5,633,0.0,0.0,6,0.0033021463951568,0.0210222047037183,0.1407933398628795,0.6263070996147496,0.0731975784259768,3197,3197,low,0.39,23.81,60.65,80.76,46.47,awareness,"[""awareness"", ""documentation"", ""stigma"", ""language""]","{""language"": 23.81, ""documentation"": 60.65, ""awareness"": 80.76, ""stigma"": 46.47}",1.1,0.43,3201,P4
02195,02,195,1319,245.0,116,129.0,0.5265306122448979,48,0.0363912054586808,0.0518562168532704,0.0940794809407948,0.6285064442759667,0.0326004548900682,3062,1474,high,28.81,85.72,86.41,67.49,49.28,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 85.72, ""documentation"": 86.41, ""awareness"": 67.49, ""stigma"": 49.28}",1.0,28.81,2930,P4
02198,02,198,2348,627.5,395,232.5,0.3705179282868526,0,0.0,0.0104712041884816,0.075402635431918,0.4880749574105621,0.1017887563884156,2915,2525,low,23.29,0.0,38.68,55.96,39.05,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 0.0, ""documentation"": 38.68, ""awareness"": 55.96, ""stigma"": 39.05}",1.1,25.62,3009,P4
02220,02,220,3503,472.5,232,240.5,0.508994708994709,50,0.0142734798743933,0.0534969617538424,0.0435994099327979,0.7028261490151299,0.0388238652583499,2900,1619,moderate,30.45,62.79,87.08,40.51,56.05,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 62.79, ""documentation"": 87.08, ""awareness"": 40.51, ""stigma"": 56.05}",1.0,30.45,2858,P4
02230,02,230,451,67.5,11,56.5,0.837037037037037,13,0.0288248337028824,0.0275229357798165,0.0626204238921002,0.6097560975609756,0.0354767184035476,3153,86,critical,42.92,81.04,68.86,55.98,54.82,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 81.04, ""documentation"": 68.86, ""awareness"": 55.98, ""stigma"": 54.82}",1.2,51.5,1370,P3
02240,02,240,2311,604.5,202,402.5,0.6658395368072787,22,0.0095196884465599,0.0364763552479815,0.0697475395806589,0.5742102985720468,0.0800519255733448,2634,569,critical,42.42,51.06,77.17,53.42,73.05,documentation,"[""documentation"", ""stigma"", ""awareness"", ""language""]","{""language"": 51.06, ""documentation"": 77.17, ""awareness"": 53.42, ""stigma"": 73.05}",1.0,42.42,2081,P4
02275,02,275,912,172.0,105,67.0,0.3895348837209302,0,0.0,0.033713200379867,0.0976897689768976,0.5208333333333334,0.0679824561403508,3141,2424,low,20.73,0.0,74.94,70.53,34.57,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 0.0, ""documentation"": 74.94, ""awareness"": 70.53, ""stigma"": 34.57}",1.0,20.73,3088,P4
02282,02,282,207,36.0,12,24.0,0.6666666666666666,0,0.0,0.1343873517786561,0.0778894472361809,0.7101449275362319,0.038647342995169,3183,563,critical,33.94,0.0,97.87,63.57,60.18,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 0.0, ""documentation"": 97.87, ""awareness"": 63.57, ""stigma"": 60.18}",1.0,33.94,2681,P4
02290,02,290,2317,768.5,558,210.5,0.2739102147039687,45,0.0194216659473457,0.013849364446974,0.1336590974417936,0.4359085023737591,0.1359516616314199,2940,2889,low,18.07,71.67,47.28,77.45,29.65,awareness,"[""awareness"", ""language"", ""documentation"", ""stigma""]","{""language"": 71.67, ""documentation"": 47.28, ""awareness"": 77.45, ""stigma"": 29.65}",1.1,19.88,3099,P4
04001,04,001,20439,8795.5,5933,2862.5,0.3254505144676255,2807,0.1373354860805323,0.0074451887941534,0.1507781414074824,0.3466901511815646,0.241841577376584,797,2711,low,53.92,96.3,29.5,52.18,52.48,language,"[""language"", ""stigma"", ""awareness"", ""documentation""]","{""language"": 96.3, ""documentation"": 29.5, ""awareness"": 52.18, ""stigma"": 52.48}",1.2,64.7,577,P2
04003,04,003,50476,13651.0,7522,6129.0,0.4489780968427221,2378,0.0471114985339567,0.0416872578871016,0.1078210600611703,0.4908075124811791,0.1192249782074649,394,2056,moderate,66.35,88.6,81.11,32.94,55.55,language,"[""language"", ""documentation"", ""stigma"", ""awareness""]","{""language"": 88.6, ""documentation"": 81.11, ""awareness"": 32.94, ""stigma"": 55.55}",1.2,79.62,92,P1
04005,04,005,53642,13037.0,5720,7317.0,0.5612487535475953,1334,0.0248685731329928,0.0249303457478066,0.0802548061555322,0.5720331083852206,0.1092241154319376,322,1210,high,73.08,77.73,66.12,21.04,78.8,stigma,"[""stigma"", ""language"", ""documentation"", ""awareness""]","{""language"": 77.73, ""documentation"": 66.12, ""awareness"": 21.04, ""stigma"": 78.8}",0.8,58.46,891,P3
04007,04,007,23253,5893.0,3341,2552.0,0.4330561683353131,220,0.0094611447985206,0.0121432568550643,0.1036682615629984,0.4910334150432202,0.1048896916526899,897,2167,moderate,57.74,50.87,43.38,37.64,47.83,language,"[""language"", ""stigma"", ""documentation"", ""awareness""]","{""language"": 50.87, ""documentation"": 43.38, ""awareness"": 37.64, ""stigma"": 47.83}",1.2,69.29,396,P2
04009,04,009,12460,3107.5,1804,1303.5,0.4194690265486726,97,0.0077849117174959,0.0127380339680905,0.1576185671039354,0.5449438202247191,0.1212680577849117,1554,2247,moderate,46.87,45.33,44.93,60.92,65.03,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 45.33, ""documentation"": 44.93, ""awareness"": 60.92, ""stigma"": 65.03}",0.8,37.5,2460,P4
04011,04,011,3444,670.0,247,423.0,0.6313432835820896,34,0.0098722415795586,0.0180914092255607,0.1190713101160862,0.6173054587688734,0.0627177700348432,2602,763,critical,41.19,52.05,55.6,69.58,66.18,awareness,"[""awareness"", ""stigma"", ""documentation"", ""language""]","{""language"": 52.05, ""documentation"": 55.6, ""awareness"": 69.58, ""stigma"": 66.18}",1.1,45.31,1850,P4
04012,04,012,8887,2958.5,1253,1705.5,0.57647456481325,547,0.0615505794981433,0.0656428786510087,0.1745108408249603,0.3960841678856757,0.1163497243164172,1265,1100,high,59.2,91.29,90.54,69.05,50.98,language,"[""language"", ""documentation"", ""awareness"", ""stigma""]","{""language"": 91.29, ""documentation"": 90.54, ""awareness"": 69.05, ""stigma"": 50.98}",1.2,71.04,320,P1
04013,04,013,1697342,271623.5,142229,129394.5,0.4763744668631396,54716,0.032236284732246,0.0770776941251165,0.1050369984656976,0.6549658230338965,0.0659053979692955,3,1849,moderate,73.79,83.49,92.66,24.03,62.02,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 83.49, ""documentation"": 92.66, ""awareness"": 24.03, ""stigma"": 62.02}",1.0,73.79,229,P1
04015,04,015,96899,27347.0,11792,15555.0,0.568800965370973,1259,0.0129929101435515,0.0237236684757612,0.1183389002325114,0.4653195595413781,0.1048514432553483,130,1160,high,76.44,60.24,64.4,32.75,54.92,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 60.24, ""documentation"": 64.4, ""awareness"": 32.75, ""stigma"": 54.92}",1.0,76.44,160,P1
04017,04,017,39171,12724.5,8228,4496.5,0.353373413493654,2492,0.0636184932730846,0.0104228541728541,0.1400660084390536,0.4370324985320773,0.1583058895611549,537,2597,low,59.35,91.84,38.39,43.87,48.0,language,"[""language"", ""stigma"", ""awareness"", ""documentation""]","{""language"": 91.84, ""documentation"": 38.39, ""awareness"": 43.87, ""stigma"": 48.0}",1.2,71.22,312,P1
04019,04,019,430965,100295.0,51957,48338.0,0.4819582232414378,14678,0.0340584502221758,0.0545189423847108,0.1005413659078289,0.5502001322613205,0.0923508869629784,18,1797,moderate,73.83,84.77,87.49,22.82,60.07,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 84.77, ""documentation"": 87.49, ""awareness"": 22.82, ""stigma"": 60.07}",1.0,73.83,227,P1
04021,04,021,157193,26941.0,16173,10768.0,0.3996882075646784,2630,0.0167310249184124,0.0469570521282492,0.1087394852084055,0.6268536130743736,0.0683300146953108,211,2355,moderate,66.72,67.64,84.09,28.13,54.94,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 67.64, ""documentation"": 84.09, ""awareness"": 28.13, ""stigma"": 54.94}",1.0,66.72,500,P2
04023,04,023,16816,5071.0,3967,1104.0,0.2177085387497535,4117,0.2448263558515699,0.1336887303200647,0.2229321746909044,0.4478472882968601,0.1144743101807802,1749,3028,low,33.75,97.31,97.81,64.26,19.14,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 97.31, ""documentation"": 97.81, ""awareness"": 64.26, ""stigma"": 19.14}",1.0,33.75,2688,P4
04025,04,025,108900,24848.0,8611,16237.0,0.653452994204765,1784,0.0163820018365472,0.0322028006753401,0.0750316829898137,0.5454361799816345,0.0853351698806244,123,637,critical,80.78,67.25,73.74,15.04,69.18,documentation,"[""documentation"", ""stigma"", ""language"", ""awareness""]","{""language"": 67.25, ""documentation"": 73.74, ""awareness"": 15.04, ""stigma"": 69.18}",1.0,80.78,73,P1
04027,04,027,76903,19909.5,13995,5914.5,0.2970692383033225,8197,0.1065888196819369,0.132257986855093,0.2336246649191722,0.5039725368321132,0.1018295775197326,407,2814,low,58.55,95.41,97.68,52.25,34.49,documentation,"[""documentation"", ""language"", ""awareness"", ""stigma""]","{""language"": 95.41, ""documentation"": 97.68, ""awareness"": 52.25, ""stigma"": 34.49}",1.0,58.55,889,P3
05001,05,001,6587,1846.0,849,997.0,0.5400866738894908,60,0.0091088507666616,0.0088833243903893,0.1251718213058419,0.5103992712919386,0.1211477151965993,1841,1342,high,48.44,49.79,33.76,63.11,68.5,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 49.79, ""documentation"": 33.76, ""awareness"": 63.11, ""stigma"": 68.5}",0.8,38.75,2373,P4
05003,05,003,7199,2898.5,943,1955.5,0.6746593065378644,126,0.0175024308931796,0.014795427838906,0.121704475781729,0.3768578969301291,0.1616891234893735,1129,524,critical,66.22,68.98,49.48,60.43,59.12,language,"[""language"", ""awareness"", ""stigma"", ""documentation""]","{""language"": 68.98, ""documentation"": 49.48, ""awareness"": 60.43, ""stigma"": 59.12}",1.2,79.46,100,P1
05005,05,005,19289,6141.0,1658,4483.0,0.7300113987949846,76,0.0039400694696459,0.006097271648873,0.1059800354510682,0.4013168126911711,0.091088184975893,538,297,critical,78.16,27.61,24.13,40.32,51.26,stigma,"[""stigma"", ""awareness"", ""language"", ""documentation""]","{""language"": 27.61, ""documentation"": 24.13, ""awareness"": 40.32, ""stigma"": 51.26}",0.8,62.53,670,P2
05007,05,007,107667,14566.5,4359,10207.5,0.7007517248481104,3125,0.0290246779421735,0.0824774819125351,0.0942523299628336,0.6830412289745234,0.0505818867433846,224,400,critical,81.58,81.2,93.36,23.73,68.03,documentation,"[""documentation"", ""language"", ""stigma"", ""awareness""]","{""language"": 81.2, ""documentation"": 93.36, ""awareness"": 23.73, ""stigma"": 68.03}",1.0,81.58,59,P1
05009,05,009,15232,4253.5,1323,2930.5,0.6889620312683672,49,0.0032169117647058,0.0089191471395397,0.0927501317473462,0.4518119747899159,0.1041228991596638,781,453,critical,72.34,23.26,33.88,38.74,60.32,stigma,"[""stigma"", ""awareness"", ""documentation"", ""language""]","{""language"": 23.26, ""documentation"": 33.88, ""awareness"": 38.74, ""stigma"": 60.32}",0.8,57.87,928,P3
05011,05,011,3600,1549.0,704,845.0,0.5455132343447385,14,0.0038888888888888,0.0475178674908248,0.1273802654356607,0.3880555555555555,0.2111111111111111,2012,1306,high,46.06,27.35,84.41,71.56,60.66,documentation,"[""documentation"", ""awareness"", ""stigma"", ""language""]","{""language"": 27.35, ""documentation"": 84.41, ""awareness"": 71.56, ""stigma"": 60.66}",1.0,46.06,1775,P4
05013,05,013,1584,418.5,129,289.5,0.6917562724014337,14,0.0088383838383838,0.0084799660801356,0.1331955109273479,0.5467171717171717,0.101010101010101,2825,436,critical,40.75,49.07,32.61,79.62,78.96,awareness,"[""awareness"", ""stigma"", ""language"", ""documentation""]","{""language"": 49.07, ""documentation"": 32.61, ""awareness"": 79.62, ""stigma"": 78.96}",1.1,44.82,1883,P4
